match_id,season_id,division,group_id,player_a_id,player_b_id,score_a,score_b,winner_id,score_model
2005-s1-single-GD-1-6,2005-s1,single,2005-s1-single-GD,P0049,P0007,5,5,,set-scores
2005-s1-single-GD-1-7,2005-s1,single,2005-s1-single-GD,P0049,P0092,7,3,P0049,set-scores
2005-s1-single-GD-2-3,2005-s1,single,2005-s1-single-GD,P0122,P0046,0,10,P0046,set-scores
2005-s1-single-GD-2-5,2005-s1,single,2005-s1-single-GD,P0122,P0121,8,2,P0122,set-scores
2005-s1-single-GD-3-5,2005-s1,single,2005-s1-single-GD,P0046,P0121,5,5,,set-scores
2005-s1-single-GD-3-6,2005-s1,single,2005-s1-single-GD,P0046,P0007,4,6,P0007,set-scores
2005-s1-single-GD-3-7,2005-s1,single,2005-s1-single-GD,P0046,P0092,10,0,P0046,set-scores
2005-s1-single-GD-4-5,2005-s1,single,2005-s1-single-GD,P0015,P0121,6,4,P0015,set-scores
2005-s1-single-GD-4-6,2005-s1,single,2005-s1-single-GD,P0015,P0007,7,3,P0015,set-scores
2005-s1-single-GD-5-6,2005-s1,single,2005-s1-single-GD,P0121,P0007,3,7,P0007,set-scores
2005-s1-single-GD-5-7,2005-s1,single,2005-s1-single-GD,P0121,P0092,6,4,P0121,set-scores
2005-s1-single-GD-6-7,2005-s1,single,2005-s1-single-GD,P0007,P0092,2,8,P0092,set-scores
2005-s2-single-GA-0-1,2005-s2,single,2005-s2-single-GA,P0005,P0018,3,7,P0018,set-scores
2005-s2-single-GA-0-2,2005-s2,single,2005-s2-single-GA,P0005,P0082,6,4,P0005,set-scores
2005-s2-single-GA-0-3,2005-s2,single,2005-s2-single-GA,P0005,P0092,9,1,P0005,set-scores
2005-s2-single-GA-0-4,2005-s2,single,2005-s2-single-GA,P0005,P0150,10,0,P0005,set-scores
2005-s2-single-GA-0-5,2005-s2,single,2005-s2-single-GA,P0005,P0043,6,4,P0005,set-scores
2005-s2-single-GA-0-6,2005-s2,single,2005-s2-single-GA,P0005,P0058,4,6,P0058,set-scores
2005-s2-single-GA-1-2,2005-s2,single,2005-s2-single-GA,P0018,P0082,7,3,P0018,set-scores
2005-s2-single-GA-1-3,2005-s2,single,2005-s2-single-GA,P0018,P0092,6,4,P0018,set-scores
2005-s2-single-GA-1-4,2005-s2,single,2005-s2-single-GA,P0018,P0150,10,0,P0018,set-scores
2005-s2-single-GA-1-6,2005-s2,single,2005-s2-single-GA,P0018,P0058,9,1,P0018,set-scores
2005-s2-single-GA-2-4,2005-s2,single,2005-s2-single-GA,P0082,P0150,10,0,P0082,set-scores
2005-s2-single-GA-2-5,2005-s2,single,2005-s2-single-GA,P0082,P0043,6,4,P0082,set-scores
2005-s2-single-GA-2-6,2005-s2,single,2005-s2-single-GA,P0082,P0058,7,3,P0082,set-scores
2005-s2-single-GA-3-4,2005-s2,single,2005-s2-single-GA,P0092,P0150,10,0,P0092,set-scores
2005-s2-single-GA-4-5,2005-s2,single,2005-s2-single-GA,P0150,P0043,0,10,P0043,set-scores
2005-s2-single-GA-4-6,2005-s2,single,2005-s2-single-GA,P0150,P0058,0,10,P0058,set-scores
2005-s2-single-GA-5-6,2005-s2,single,2005-s2-single-GA,P0043,P0058,2,8,P0058,set-scores
2005-s2-single-GB-0-1,2005-s2,single,2005-s2-single-GB,P0027,P0003,6,4,P0027,set-scores
2005-s2-single-GB-0-2,2005-s2,single,2005-s2-single-GB,P0027,P0145,8,2,P0027,set-scores
2005-s2-single-GB-0-3,2005-s2,single,2005-s2-single-GB,P0027,P0144,6,4,P0027,set-scores
2005-s2-single-GB-0-4,2005-s2,single,2005-s2-single-GB,P0027,P0148,9,1,P0027,set-scores
2005-s2-single-GB-0-5,2005-s2,single,2005-s2-single-GB,P0027,P0012,5,5,,set-scores
2005-s2-single-GB-0-6,2005-s2,single,2005-s2-single-GB,P0027,P0100,10,0,P0027,set-scores
2005-s2-single-GB-1-2,2005-s2,single,2005-s2-single-GB,P0003,P0145,3,7,P0145,set-scores
2005-s2-single-GB-1-6,2005-s2,single,2005-s2-single-GB,P0003,P0100,10,0,P0003,set-scores
2005-s2-single-GB-2-3,2005-s2,single,2005-s2-single-GB,P0145,P0144,10,0,P0145,set-scores
2005-s2-single-GB-2-4,2005-s2,single,2005-s2-single-GB,P0145,P0148,6,4,P0145,set-scores
2005-s2-single-GB-2-5,2005-s2,single,2005-s2-single-GB,P0145,P0012,6,4,P0145,set-scores
2005-s2-single-GB-2-6,2005-s2,single,2005-s2-single-GB,P0145,P0100,10,0,P0145,set-scores
2005-s2-single-GB-3-6,2005-s2,single,2005-s2-single-GB,P0144,P0100,10,0,P0144,set-scores
2005-s2-single-GB-4-6,2005-s2,single,2005-s2-single-GB,P0148,P0100,10,0,P0148,set-scores
2005-s2-single-GB-5-6,2005-s2,single,2005-s2-single-GB,P0012,P0100,10,0,P0012,set-scores
2005-s2-single-GC-0-3,2005-s2,single,2005-s2-single-GC,P0038,P0125,10,0,P0038,set-scores
2005-s2-single-GC-0-4,2005-s2,single,2005-s2-single-GC,P0038,P0007,4,6,P0007,set-scores
2005-s2-single-GC-0-6,2005-s2,single,2005-s2-single-GC,P0038,P0131,7,3,P0038,set-scores
2005-s2-single-GC-1-2,2005-s2,single,2005-s2-single-GC,P0046,P0019,6,4,P0046,set-scores
2005-s2-single-GC-1-3,2005-s2,single,2005-s2-single-GC,P0046,P0125,10,0,P0046,set-scores
2005-s2-single-GC-1-4,2005-s2,single,2005-s2-single-GC,P0046,P0007,7,3,P0046,set-scores
2005-s2-single-GC-1-5,2005-s2,single,2005-s2-single-GC,P0046,P0096,7,3,P0046,set-scores
2005-s2-single-GC-1-6,2005-s2,single,2005-s2-single-GC,P0046,P0131,5,5,,set-scores
2005-s2-single-GC-2-3,2005-s2,single,2005-s2-single-GC,P0019,P0125,10,0,P0019,set-scores
2005-s2-single-GC-2-4,2005-s2,single,2005-s2-single-GC,P0019,P0007,0,10,P0007,set-scores
2005-s2-single-GC-2-5,2005-s2,single,2005-s2-single-GC,P0019,P0096,5,5,,set-scores
2005-s2-single-GC-2-6,2005-s2,single,2005-s2-single-GC,P0019,P0131,3,7,P0131,set-scores
2005-s2-single-GC-4-5,2005-s2,single,2005-s2-single-GC,P0007,P0096,7,3,P0007,set-scores
2005-s2-single-GC-4-6,2005-s2,single,2005-s2-single-GC,P0007,P0131,1,9,P0131,set-scores
2005-s2-single-GC-5-6,2005-s2,single,2005-s2-single-GC,P0096,P0131,2,8,P0131,set-scores
2005-s2-single-GD-0-4,2005-s2,single,2005-s2-single-GD,P0128,P0080,3,7,P0080,set-scores
2005-s2-single-GD-0-5,2005-s2,single,2005-s2-single-GD,P0128,P0079,10,0,P0128,set-scores
2005-s2-single-GD-1-2,2005-s2,single,2005-s2-single-GD,P0060,P0143,7,3,P0060,set-scores
2005-s2-single-GD-1-3,2005-s2,single,2005-s2-single-GD,P0060,P0041,8,2,P0060,set-scores
2005-s2-single-GD-1-4,2005-s2,single,2005-s2-single-GD,P0060,P0080,4,6,P0080,set-scores
2005-s2-single-GD-1-5,2005-s2,single,2005-s2-single-GD,P0060,P0079,10,0,P0060,set-scores
2005-s2-single-GD-1-6,2005-s2,single,2005-s2-single-GD,P0060,P0024,4,6,P0024,set-scores
2005-s2-single-GD-2-3,2005-s2,single,2005-s2-single-GD,P0143,P0041,6,4,P0143,set-scores
2005-s2-single-GD-2-4,2005-s2,single,2005-s2-single-GD,P0143,P0080,7,3,P0143,set-scores
2005-s2-single-GD-2-5,2005-s2,single,2005-s2-single-GD,P0143,P0079,10,0,P0143,set-scores
2005-s2-single-GD-2-6,2005-s2,single,2005-s2-single-GD,P0143,P0024,5,5,,set-scores
2005-s2-single-GD-3-4,2005-s2,single,2005-s2-single-GD,P0041,P0080,2,8,P0080,set-scores
2005-s2-single-GD-3-5,2005-s2,single,2005-s2-single-GD,P0041,P0079,10,0,P0041,set-scores
2005-s2-single-GD-3-6,2005-s2,single,2005-s2-single-GD,P0041,P0024,7,3,P0041,set-scores
2005-s2-single-GD-4-5,2005-s2,single,2005-s2-single-GD,P0080,P0079,10,0,P0080,set-scores
2005-s2-single-GD-4-6,2005-s2,single,2005-s2-single-GD,P0080,P0024,4,6,P0024,set-scores
2005-s2-single-GE-0-1,2005-s2,single,2005-s2-single-GE,P0057,P0103,0,10,P0103,set-scores
2005-s2-single-GE-0-2,2005-s2,single,2005-s2-single-GE,P0057,P0095,7,3,P0057,set-scores
2005-s2-single-GE-0-3,2005-s2,single,2005-s2-single-GE,P0057,P0127,7,3,P0057,set-scores
2005-s2-single-GE-0-4,2005-s2,single,2005-s2-single-GE,P0057,P0101,10,0,P0057,set-scores
2005-s2-single-GE-0-5,2005-s2,single,2005-s2-single-GE,P0057,P0040,7,3,P0057,set-scores
2005-s2-single-GE-0-6,2005-s2,single,2005-s2-single-GE,P0057,P0037,1,9,P0037,set-scores
2005-s2-single-GE-1-2,2005-s2,single,2005-s2-single-GE,P0103,P0095,8,2,P0103,set-scores
2005-s2-single-GE-1-3,2005-s2,single,2005-s2-single-GE,P0103,P0127,9,1,P0103,set-scores
2005-s2-single-GE-1-4,2005-s2,single,2005-s2-single-GE,P0103,P0101,10,0,P0103,set-scores
2005-s2-single-GE-1-5,2005-s2,single,2005-s2-single-GE,P0103,P0040,8,2,P0103,set-scores
2005-s2-single-GE-1-6,2005-s2,single,2005-s2-single-GE,P0103,P0037,6,4,P0103,set-scores
2005-s2-single-GE-2-3,2005-s2,single,2005-s2-single-GE,P0095,P0127,10,0,P0095,set-scores
2005-s2-single-GE-2-4,2005-s2,single,2005-s2-single-GE,P0095,P0101,10,0,P0095,set-scores
2005-s2-single-GE-2-5,2005-s2,single,2005-s2-single-GE,P0095,P0040,5,5,,set-scores
2005-s2-single-GE-2-6,2005-s2,single,2005-s2-single-GE,P0095,P0037,3,7,P0037,set-scores
2005-s2-single-GE-3-4,2005-s2,single,2005-s2-single-GE,P0127,P0101,10,0,P0127,set-scores
2005-s2-single-GE-3-5,2005-s2,single,2005-s2-single-GE,P0127,P0040,6,4,P0127,set-scores
2005-s2-single-GE-3-6,2005-s2,single,2005-s2-single-GE,P0127,P0037,3,7,P0037,set-scores
2005-s2-single-GE-5-6,2005-s2,single,2005-s2-single-GE,P0040,P0037,2,8,P0037,set-scores
2005-s2-single-GF-0-1,2005-s2,single,2005-s2-single-GF,P0063,P0087,3,7,P0087,set-scores
2005-s2-single-GF-0-2,2005-s2,single,2005-s2-single-GF,P0063,P0004,1,9,P0004,set-scores
2005-s2-single-GF-0-3,2005-s2,single,2005-s2-single-GF,P0063,P0089,5,5,,set-scores
2005-s2-single-GF-0-5,2005-s2,single,2005-s2-single-GF,P0063,P0070,0,10,P0070,set-scores
2005-s2-single-GF-1-2,2005-s2,single,2005-s2-single-GF,P0087,P0004,4,6,P0004,set-scores
2005-s2-single-GF-1-3,2005-s2,single,2005-s2-single-GF,P0087,P0089,5,5,,set-scores
2005-s2-single-GF-1-4,2005-s2,single,2005-s2-single-GF,P0087,P0108,6,4,P0087,set-scores
2005-s2-single-GF-1-5,2005-s2,single,2005-s2-single-GF,P0087,P0070,10,0,P0087,set-scores
2005-s2-single-GF-2-3,2005-s2,single,2005-s2-single-GF,P0004,P0089,4,6,P0089,set-scores
2005-s2-single-GF-2-4,2005-s2,single,2005-s2-single-GF,P0004,P0108,7,3,P0004,set-scores
2005-s2-single-GF-2-5,2005-s2,single,2005-s2-single-GF,P0004,P0070,5,5,,set-scores
2005-s2-single-GF-2-6,2005-s2,single,2005-s2-single-GF,P0004,P0081,4,6,P0081,set-scores
2005-s2-single-GF-3-4,2005-s2,single,2005-s2-single-GF,P0089,P0108,5,5,,set-scores
2005-s2-single-GF-3-5,2005-s2,single,2005-s2-single-GF,P0089,P0070,3,7,P0070,set-scores
2005-s2-single-GF-3-6,2005-s2,single,2005-s2-single-GF,P0089,P0081,2,8,P0081,set-scores
2005-s2-single-GF-4-5,2005-s2,single,2005-s2-single-GF,P0108,P0070,2,8,P0070,set-scores
2005-s2-single-GF-4-6,2005-s2,single,2005-s2-single-GF,P0108,P0081,1,9,P0081,set-scores
2005-s2-single-GF-5-6,2005-s2,single,2005-s2-single-GF,P0070,P0081,0,10,P0081,set-scores
2005-s3-single-GA-0-1,2005-s3,single,2005-s3-single-GA,P0005,P0007,6,4,P0005,set-scores
2005-s3-single-GA-0-2,2005-s3,single,2005-s3-single-GA,P0005,P0069,7,3,P0005,set-scores
2005-s3-single-GA-0-3,2005-s3,single,2005-s3-single-GA,P0005,P0139,7,3,P0005,set-scores
2005-s3-single-GA-0-4,2005-s3,single,2005-s3-single-GA,P0005,P0118,7,3,P0005,set-scores
2005-s3-single-GA-0-5,2005-s3,single,2005-s3-single-GA,P0005,P0109,8,2,P0005,set-scores
2005-s3-single-GA-1-2,2005-s3,single,2005-s3-single-GA,P0007,P0069,6,4,P0007,set-scores
2005-s3-single-GA-1-4,2005-s3,single,2005-s3-single-GA,P0007,P0118,6,4,P0007,set-scores
2005-s3-single-GA-1-5,2005-s3,single,2005-s3-single-GA,P0007,P0109,10,0,P0007,set-scores
2005-s3-single-GA-1-6,2005-s3,single,2005-s3-single-GA,P0007,P0082,8,2,P0007,set-scores
2005-s3-single-GA-2-3,2005-s3,single,2005-s3-single-GA,P0069,P0139,6,4,P0069,set-scores
2005-s3-single-GA-2-4,2005-s3,single,2005-s3-single-GA,P0069,P0118,3,7,P0118,set-scores
2005-s3-single-GA-2-5,2005-s3,single,2005-s3-single-GA,P0069,P0109,6,4,P0069,set-scores
2005-s3-single-GA-3-4,2005-s3,single,2005-s3-single-GA,P0139,P0118,4,6,P0118,set-scores
2005-s3-single-GA-3-5,2005-s3,single,2005-s3-single-GA,P0139,P0109,5,5,,set-scores
2005-s3-single-GA-3-6,2005-s3,single,2005-s3-single-GA,P0139,P0082,5,5,,set-scores
2005-s3-single-GA-4-5,2005-s3,single,2005-s3-single-GA,P0118,P0109,7,3,P0118,set-scores
2005-s3-single-GA-4-6,2005-s3,single,2005-s3-single-GA,P0118,P0082,0,10,P0082,set-scores
2005-s3-single-GB-0-1,2005-s3,single,2005-s3-single-GB,P0027,P0042,9,1,P0027,set-scores
2005-s3-single-GB-0-2,2005-s3,single,2005-s3-single-GB,P0027,P0072,5,5,,set-scores
2005-s3-single-GB-0-3,2005-s3,single,2005-s3-single-GB,P0027,P0022,10,0,P0027,set-scores
2005-s3-single-GB-0-4,2005-s3,single,2005-s3-single-GB,P0027,P0143,7,3,P0027,set-scores
2005-s3-single-GB-0-5,2005-s3,single,2005-s3-single-GB,P0027,P0099,8,2,P0027,set-scores
2005-s3-single-GB-1-2,2005-s3,single,2005-s3-single-GB,P0042,P0072,7,3,P0042,set-scores
2005-s3-single-GB-1-3,2005-s3,single,2005-s3-single-GB,P0042,P0022,10,0,P0042,set-scores
2005-s3-single-GB-1-4,2005-s3,single,2005-s3-single-GB,P0042,P0143,4,6,P0143,set-scores
2005-s3-single-GB-1-5,2005-s3,single,2005-s3-single-GB,P0042,P0099,8,2,P0042,set-scores
2005-s3-single-GB-1-6,2005-s3,single,2005-s3-single-GB,P0042,P0041,8,2,P0042,set-scores
2005-s3-single-GB-2-3,2005-s3,single,2005-s3-single-GB,P0072,P0022,10,0,P0072,set-scores
2005-s3-single-GB-2-4,2005-s3,single,2005-s3-single-GB,P0072,P0143,4,6,P0143,set-scores
2005-s3-single-GB-2-5,2005-s3,single,2005-s3-single-GB,P0072,P0099,8,2,P0072,set-scores
2005-s3-single-GB-2-6,2005-s3,single,2005-s3-single-GB,P0072,P0041,4,6,P0041,set-scores
2005-s3-single-GB-4-5,2005-s3,single,2005-s3-single-GB,P0143,P0099,6,4,P0143,set-scores
2005-s3-single-GB-4-6,2005-s3,single,2005-s3-single-GB,P0143,P0041,4,6,P0041,set-scores
2005-s3-single-GC-0-1,2005-s3,single,2005-s3-single-GC,P0130,P0053,7,3,P0130,set-scores
2005-s3-single-GC-0-2,2005-s3,single,2005-s3-single-GC,P0130,P0045,6,4,P0130,set-scores
2005-s3-single-GC-0-3,2005-s3,single,2005-s3-single-GC,P0130,P0105,3,7,P0105,set-scores
2005-s3-single-GC-0-4,2005-s3,single,2005-s3-single-GC,P0130,P0097,9,1,P0130,set-scores
2005-s3-single-GC-0-5,2005-s3,single,2005-s3-single-GC,P0130,P0123,6,4,P0130,set-scores
2005-s3-single-GC-0-6,2005-s3,single,2005-s3-single-GC,P0130,P0124,8,2,P0130,set-scores
2005-s3-single-GC-1-2,2005-s3,single,2005-s3-single-GC,P0053,P0045,4,6,P0045,set-scores
2005-s3-single-GC-1-3,2005-s3,single,2005-s3-single-GC,P0053,P0105,0,10,P0105,set-scores
2005-s3-single-GC-1-4,2005-s3,single,2005-s3-single-GC,P0053,P0097,3,7,P0097,set-scores
2005-s3-single-GC-1-5,2005-s3,single,2005-s3-single-GC,P0053,P0123,3,7,P0123,set-scores
2005-s3-single-GC-1-6,2005-s3,single,2005-s3-single-GC,P0053,P0124,6,4,P0053,set-scores
2005-s3-single-GC-2-3,2005-s3,single,2005-s3-single-GC,P0045,P0105,5,5,,set-scores
2005-s3-single-GC-2-4,2005-s3,single,2005-s3-single-GC,P0045,P0097,7,3,P0045,set-scores
2005-s3-single-GC-2-5,2005-s3,single,2005-s3-single-GC,P0045,P0123,5,5,,set-scores
2005-s3-single-GC-2-6,2005-s3,single,2005-s3-single-GC,P0045,P0124,6,4,P0045,set-scores
2005-s3-single-GC-3-4,2005-s3,single,2005-s3-single-GC,P0105,P0097,5,5,,set-scores
2005-s3-single-GC-3-5,2005-s3,single,2005-s3-single-GC,P0105,P0123,3,7,P0123,set-scores
2005-s3-single-GC-3-6,2005-s3,single,2005-s3-single-GC,P0105,P0124,4,6,P0124,set-scores
2005-s3-single-GC-4-5,2005-s3,single,2005-s3-single-GC,P0097,P0123,4,6,P0123,set-scores
2005-s3-single-GC-4-6,2005-s3,single,2005-s3-single-GC,P0097,P0124,3,7,P0124,set-scores
2005-s3-single-GD-0-1,2005-s3,single,2005-s3-single-GD,P0073,P0080,5,5,,set-scores
2005-s3-single-GD-0-2,2005-s3,single,2005-s3-single-GD,P0073,P0061,8,2,P0073,set-scores
2005-s3-single-GD-0-3,2005-s3,single,2005-s3-single-GD,P0073,P0016,6,4,P0073,set-scores
2005-s3-single-GD-0-4,2005-s3,single,2005-s3-single-GD,P0073,P0047,8,2,P0073,set-scores
2005-s3-single-GD-0-5,2005-s3,single,2005-s3-single-GD,P0073,P0011,7,3,P0073,set-scores
2005-s3-single-GD-0-6,2005-s3,single,2005-s3-single-GD,P0073,P0096,6,4,P0073,set-scores
2005-s3-single-GD-1-2,2005-s3,single,2005-s3-single-GD,P0080,P0061,6,4,P0080,set-scores
2005-s3-single-GD-1-4,2005-s3,single,2005-s3-single-GD,P0080,P0047,5,5,,set-scores
2005-s3-single-GD-1-5,2005-s3,single,2005-s3-single-GD,P0080,P0011,8,2,P0080,set-scores
2005-s3-single-GD-1-6,2005-s3,single,2005-s3-single-GD,P0080,P0096,9,1,P0080,set-scores
2005-s3-single-GD-2-4,2005-s3,single,2005-s3-single-GD,P0061,P0047,5,5,,set-scores
2005-s3-single-GD-2-5,2005-s3,single,2005-s3-single-GD,P0061,P0011,8,2,P0061,set-scores
2005-s3-single-GD-2-6,2005-s3,single,2005-s3-single-GD,P0061,P0096,8,2,P0061,set-scores
2005-s3-single-GD-3-6,2005-s3,single,2005-s3-single-GD,P0016,P0096,5,5,,set-scores
2005-s3-single-GD-4-6,2005-s3,single,2005-s3-single-GD,P0047,P0096,6,4,P0047,set-scores
2005-s3-single-GD-5-6,2005-s3,single,2005-s3-single-GD,P0011,P0096,3,7,P0096,set-scores
2005-s3-single-GE-0-1,2005-s3,single,2005-s3-single-GE,P0113,P0031,10,0,P0113,set-scores
2005-s3-single-GE-0-2,2005-s3,single,2005-s3-single-GE,P0113,P0002,6,4,P0113,set-scores
2005-s3-single-GE-0-3,2005-s3,single,2005-s3-single-GE,P0113,P0132,5,5,,set-scores
2005-s3-single-GE-0-4,2005-s3,single,2005-s3-single-GE,P0113,P0089,6,4,P0113,set-scores
2005-s3-single-GE-0-6,2005-s3,single,2005-s3-single-GE,P0113,P0039,8,2,P0113,set-scores
2005-s3-single-GE-2-3,2005-s3,single,2005-s3-single-GE,P0002,P0132,2,8,P0132,set-scores
2005-s3-single-GE-2-4,2005-s3,single,2005-s3-single-GE,P0002,P0089,6,4,P0002,set-scores
2005-s3-single-GE-2-6,2005-s3,single,2005-s3-single-GE,P0002,P0039,10,0,P0002,set-scores
2005-s3-single-GE-3-4,2005-s3,single,2005-s3-single-GE,P0132,P0089,8,2,P0132,set-scores
2005-s3-single-GE-3-5,2005-s3,single,2005-s3-single-GE,P0132,P0064,8,2,P0132,set-scores
2005-s3-single-GE-3-6,2005-s3,single,2005-s3-single-GE,P0132,P0039,7,3,P0132,set-scores
2005-s3-single-GE-4-6,2005-s3,single,2005-s3-single-GE,P0089,P0039,4,6,P0039,set-scores
2005-s3-single-GF-1-2,2005-s3,single,2005-s3-single-GF,P0076,P0004,3,7,P0004,set-scores
2005-s3-single-GF-1-3,2005-s3,single,2005-s3-single-GF,P0076,P0024,4,6,P0024,set-scores
2005-s3-single-GF-1-4,2005-s3,single,2005-s3-single-GF,P0076,P0068,4,6,P0068,set-scores
2005-s3-single-GF-1-6,2005-s3,single,2005-s3-single-GF,P0076,P0063,4,6,P0063,set-scores
2005-s3-single-GF-2-3,2005-s3,single,2005-s3-single-GF,P0004,P0024,6,4,P0004,set-scores
2005-s3-single-GF-2-4,2005-s3,single,2005-s3-single-GF,P0004,P0068,6,4,P0004,set-scores
2005-s3-single-GF-2-5,2005-s3,single,2005-s3-single-GF,P0004,P0142,9,1,P0004,set-scores
2005-s3-single-GF-2-6,2005-s3,single,2005-s3-single-GF,P0004,P0063,6,4,P0004,set-scores
2005-s3-single-GF-3-4,2005-s3,single,2005-s3-single-GF,P0024,P0068,5,5,,set-scores
2005-s3-single-GF-3-5,2005-s3,single,2005-s3-single-GF,P0024,P0142,3,7,P0142,set-scores
2005-s3-single-GF-3-6,2005-s3,single,2005-s3-single-GF,P0024,P0063,6,4,P0024,set-scores
2005-s3-single-GF-4-5,2005-s3,single,2005-s3-single-GF,P0068,P0142,4,6,P0142,set-scores
2005-s3-single-GF-4-6,2005-s3,single,2005-s3-single-GF,P0068,P0063,4,6,P0063,set-scores
2005-s3-single-GG-0-4,2005-s3,single,2005-s3-single-GG,P0084,P0025,5,5,,set-scores
2005-s3-single-GG-0-6,2005-s3,single,2005-s3-single-GG,P0084,P0001,0,10,P0001,set-scores
2005-s3-single-GG-1-2,2005-s3,single,2005-s3-single-GG,P0009,P0062,3,7,P0062,set-scores
2005-s3-single-GG-1-3,2005-s3,single,2005-s3-single-GG,P0009,P0017,3,7,P0017,set-scores
2005-s3-single-GG-1-6,2005-s3,single,2005-s3-single-GG,P0009,P0001,2,8,P0001,set-scores
2005-s3-single-GG-2-3,2005-s3,single,2005-s3-single-GG,P0062,P0017,4,6,P0017,set-scores
2005-s3-single-GG-2-4,2005-s3,single,2005-s3-single-GG,P0062,P0025,6,4,P0062,set-scores
2005-s3-single-GG-2-5,2005-s3,single,2005-s3-single-GG,P0062,P0030,6,4,P0062,set-scores
2005-s3-single-GG-2-6,2005-s3,single,2005-s3-single-GG,P0062,P0001,4,6,P0001,set-scores
2005-s3-single-GG-3-4,2005-s3,single,2005-s3-single-GG,P0017,P0025,8,2,P0017,set-scores
2005-s3-single-GG-3-5,2005-s3,single,2005-s3-single-GG,P0017,P0030,6,4,P0017,set-scores
2005-s3-single-GG-3-6,2005-s3,single,2005-s3-single-GG,P0017,P0001,0,10,P0001,set-scores
2005-s3-single-GG-4-6,2005-s3,single,2005-s3-single-GG,P0025,P0001,1,9,P0001,set-scores
2005-s4-single-GA-0-1,2005-s4,single,2005-s4-single-GA,P0123,P0132,1,9,P0132,set-scores
2005-s4-single-GA-0-2,2005-s4,single,2005-s4-single-GA,P0123,P0051,6,4,P0123,set-scores
2005-s4-single-GA-0-3,2005-s4,single,2005-s4-single-GA,P0123,P0153,10,0,P0123,set-scores
2005-s4-single-GA-0-4,2005-s4,single,2005-s4-single-GA,P0123,P0143,9,1,P0123,set-scores
2005-s4-single-GA-0-5,2005-s4,single,2005-s4-single-GA,P0123,P0009,8,2,P0123,set-scores
2005-s4-single-GA-0-6,2005-s4,single,2005-s4-single-GA,P0123,P0086,6,4,P0123,set-scores
2005-s4-single-GA-1-2,2005-s4,single,2005-s4-single-GA,P0132,P0051,7,3,P0132,set-scores
2005-s4-single-GA-1-3,2005-s4,single,2005-s4-single-GA,P0132,P0153,8,2,P0132,set-scores
2005-s4-single-GA-1-4,2005-s4,single,2005-s4-single-GA,P0132,P0143,4,6,P0143,set-scores
2005-s4-single-GA-1-5,2005-s4,single,2005-s4-single-GA,P0132,P0009,6,4,P0132,set-scores
2005-s4-single-GA-1-6,2005-s4,single,2005-s4-single-GA,P0132,P0086,6,4,P0132,set-scores
2005-s4-single-GA-2-3,2005-s4,single,2005-s4-single-GA,P0051,P0153,7,3,P0051,set-scores
2005-s4-single-GA-2-4,2005-s4,single,2005-s4-single-GA,P0051,P0143,2,8,P0143,set-scores
2005-s4-single-GA-2-5,2005-s4,single,2005-s4-single-GA,P0051,P0009,5,5,,set-scores
2005-s4-single-GA-2-6,2005-s4,single,2005-s4-single-GA,P0051,P0086,6,4,P0051,set-scores
2005-s4-single-GA-3-4,2005-s4,single,2005-s4-single-GA,P0153,P0143,4,6,P0143,set-scores
2005-s4-single-GA-3-5,2005-s4,single,2005-s4-single-GA,P0153,P0009,4,6,P0009,set-scores
2005-s4-single-GA-3-6,2005-s4,single,2005-s4-single-GA,P0153,P0086,3,7,P0086,set-scores
2005-s4-single-GA-4-5,2005-s4,single,2005-s4-single-GA,P0143,P0009,4,6,P0009,set-scores
2005-s4-single-GA-4-6,2005-s4,single,2005-s4-single-GA,P0143,P0086,5,5,,set-scores
2005-s4-single-GA-5-6,2005-s4,single,2005-s4-single-GA,P0009,P0086,8,2,P0009,set-scores
2005-s4-single-GB-0-1,2005-s4,single,2005-s4-single-GB,P0073,P0032,1,9,P0032,set-scores
2005-s4-single-GB-0-2,2005-s4,single,2005-s4-single-GB,P0073,P0151,4,6,P0151,set-scores
2005-s4-single-GB-0-3,2005-s4,single,2005-s4-single-GB,P0073,P0091,8,2,P0073,set-scores
2005-s4-single-GB-0-4,2005-s4,single,2005-s4-single-GB,P0073,P0072,8,2,P0073,set-scores
2005-s4-single-GB-0-5,2005-s4,single,2005-s4-single-GB,P0073,P0124,6,4,P0073,set-scores
2005-s4-single-GB-0-6,2005-s4,single,2005-s4-single-GB,P0073,P0120,8,2,P0073,set-scores
2005-s4-single-GB-1-2,2005-s4,single,2005-s4-single-GB,P0032,P0151,10,0,P0032,set-scores
2005-s4-single-GB-1-3,2005-s4,single,2005-s4-single-GB,P0032,P0091,6,4,P0032,set-scores
2005-s4-single-GB-1-4,2005-s4,single,2005-s4-single-GB,P0032,P0072,7,3,P0032,set-scores
2005-s4-single-GB-1-5,2005-s4,single,2005-s4-single-GB,P0032,P0124,10,0,P0032,set-scores
2005-s4-single-GB-1-6,2005-s4,single,2005-s4-single-GB,P0032,P0120,7,3,P0032,set-scores
2005-s4-single-GB-2-3,2005-s4,single,2005-s4-single-GB,P0151,P0091,0,10,P0091,set-scores
2005-s4-single-GB-2-4,2005-s4,single,2005-s4-single-GB,P0151,P0072,1,9,P0072,set-scores
2005-s4-single-GB-2-5,2005-s4,single,2005-s4-single-GB,P0151,P0124,4,6,P0124,set-scores
2005-s4-single-GB-3-4,2005-s4,single,2005-s4-single-GB,P0091,P0072,6,4,P0091,set-scores
