player_lo_id,player_hi_id,matches,lo_wins,hi_wins,draws,lo_games,hi_games,group_matches,playoff_matches,last_season
P1580,P1664,1,1,0,0,8,2,1,0,2011-s4
P1554,P1580,1,0,1,0,2,8,1,0,2011-s4
P1395,P1641,1,0,1,0,4,6,1,0,2011-s4
P1641,P1664,1,0,1,0,4,6,1,0,2011-s4
P1604,P1641,1,1,0,0,9,1,1,0,2011-s4
P1554,P1641,1,1,0,0,6,4,1,0,2011-s4
P1395,P1714,1,1,0,0,6,4,1,0,2011-s4
P1395,P1664,1,1,0,0,6,4,1,0,2011-s4
P1395,P1604,1,0,1,0,4,6,1,0,2011-s4
P1395,P1554,1,0,1,0,4,6,1,0,2011-s4
P1554,P1714,1,0,1,0,4,6,1,0,2011-s4
P1604,P1664,2,2,0,0,14,6,2,0,2013-s4
P1554,P1664,1,1,0,0,7,3,1,0,2011-s4
P1554,P1604,1,0,1,0,3,7,1,0,2011-s4
P1699,P1710,1,1,0,0,10,0,1,0,2011-s4
P1609,P1699,1,1,0,0,9,1,1,0,2011-s4
P1636,P1699,1,1,0,0,6,4,1,0,2011-s4
P1670,P1699,1,0,1,0,4,6,1,0,2011-s4
P1608,P1710,1,1,0,0,6,4,1,0,2011-s4
P1608,P1609,1,1,0,0,6,4,1,0,2011-s4
P1608,P1636,1,0,1,0,3,7,1,0,2011-s4
P1531,P1608,1,0,1,0,4,6,1,0,2011-s4
P1608,P1670,1,0,1,0,4,6,1,0,2011-s4
P1609,P1710,1,1,0,0,10,0,1,0,2011-s4
P1636,P1710,1,1,0,0,7,3,1,0,2011-s4
P1531,P1710,1,1,0,0,8,2,1,0,2011-s4
P1670,P1710,1,0,1,0,4,6,1,0,2011-s4
P1609,P1636,1,1,0,0,9,1,1,0,2011-s4
P1609,P1670,1,1,0,0,8,2,1,0,2011-s4
P1531,P1636,1,0,1,0,2,8,1,0,2011-s4
P1636,P1670,1,1,0,0,8,2,1,0,2011-s4
P1531,P1670,1,1,0,0,7,5,1,0,2011-s4
P1539,P1640,1,1,0,0,9,1,1,0,2011-s4
P1113,P1640,1,1,0,0,10,0,1,0,2011-s4
P1492,P1627,1,0,1,0,3,7,1,0,2011-s4
P1492,P1539,1,0,1,0,2,8,1,0,2011-s4
P1113,P1492,1,1,0,0,10,0,1,0,2011-s4
P1690,P1702,1,1,0,0,6,4,1,0,2011-s4
P1627,P1690,1,1,0,0,10,0,1,0,2011-s4
P1539,P1690,1,0,1,0,4,6,1,0,2011-s4
P1113,P1690,1,1,0,0,7,3,1,0,2011-s4
P1627,P1702,1,1,0,0,6,4,1,0,2011-s4
P1539,P1702,1,1,0,0,8,2,1,0,2011-s4
P1113,P1702,1,1,0,0,7,3,1,0,2011-s4
P1539,P1627,1,0,1,0,3,7,1,0,2011-s4
P1113,P1627,1,0,0,1,5,5,1,0,2011-s4
P1334,P1369,1,1,0,0,8,2,1,0,2011-s5
P0988,P1334,1,0,1,0,0,10,1,0,2011-s5
P1334,P1588,1,1,0,0,8,2,1,0,2011-s5
P1334,P1631,1,1,0,0,6,4,1,0,2011-s5
P0726,P1334,1,0,1,0,2,8,1,0,2011-s5
P1104,P1334,1,0,1,0,4,6,1,0,2011-s5
P1369,P1588,1,1,0,0,7,3,1,0,2011-s5
P1369,P1631,1,1,0,0,6,4,1,0,2011-s5
P0726,P1369,1,0,1,0,3,7,1,0,2011-s5
P0988,P1588,1,0,1,0,4,6,1,0,2011-s5
P0988,P1631,1,1,0,0,6,4,1,0,2011-s5
P1588,P1631,1,1,0,0,6,4,1,0,2011-s5
P0726,P1588,1,0,1,0,4,6,1,0,2011-s5
P1104,P1588,1,1,0,0,6,4,1,0,2011-s5
P1104,P1631,1,1,0,0,6,4,1,0,2011-s5
P1434,P1441,1,1,0,0,7,3,1,0,2011-s5
P0728,P1441,1,0,1,0,4,6,1,0,2011-s5
P1189,P1441,1,0,1,0,4,6,1,0,2011-s5
P1441,P1632,1,1,0,0,6,4,1,0,2011-s5
P1425,P1434,1,0,1,0,4,6,1,0,2011-s5
P0951,P1434,1,0,0,1,5,5,1,0,2011-s5
P0728,P1434,1,0,1,0,4,6,1,0,2011-s5
P1189,P1434,1,0,1,0,3,7,1,0,2011-s5
P1434,P1632,1,1,0,0,7,3,1,0,2011-s5
P0951,P1425,1,0,1,0,4,6,1,0,2011-s5
P0728,P1425,1,1,0,0,7,3,1,0,2011-s5
P1189,P1425,1,1,0,0,6,4,1,0,2011-s5
P1425,P1632,1,1,0,0,8,2,1,0,2011-s5
P0728,P0951,1,0,1,0,3,7,1,0,2011-s5
P0951,P1189,1,0,1,0,4,6,1,0,2011-s5
P0951,P1632,1,1,0,0,9,1,1,0,2011-s5
P0728,P1189,1,0,1,0,4,6,1,0,2011-s5
P1189,P1632,1,1,0,0,9,1,1,0,2011-s5
P0584,P1585,1,0,1,0,3,7,1,0,2011-s5
P1063,P1585,2,0,2,0,7,13,2,0,2012-s1
P0073,P1585,1,0,1,0,2,8,1,0,2011-s5
P1585,P1679,1,1,0,0,8,2,1,0,2011-s5
P0584,P1063,1,1,0,0,7,3,1,0,2011-s5
P0584,P1435,1,1,0,0,9,1,1,0,2011-s5
P0584,P1679,1,1,0,0,8,2,1,0,2011-s5
P0584,P1618,1,1,0,0,7,3,1,0,2011-s5
P1063,P1679,1,0,0,1,5,5,1,0,2011-s5
P0073,P1679,1,0,1,0,4,6,1,0,2011-s5
P0073,P1618,1,1,0,0,8,2,1,0,2011-s5
P1435,P1679,1,0,1,0,0,10,1,0,2011-s5
P1435,P1618,1,1,0,0,6,4,1,0,2011-s5
P1618,P1679,1,0,1,0,0,10,1,0,2011-s5
P1158,P1262,1,1,0,0,6,4,1,0,2011-s5
P1262,P1719,1,0,1,0,4,6,1,0,2011-s5
P1262,P1701,1,1,0,0,6,4,1,0,2011-s5
P1262,P1627,1,1,0,0,6,4,1,0,2011-s5
P1158,P1719,1,0,1,0,4,6,1,0,2011-s5
P1158,P1701,1,0,1,0,3,7,1,0,2011-s5
P1158,P1627,1,1,0,0,6,4,1,0,2011-s5
P0076,P1158,1,1,0,0,7,3,1,0,2011-s5
P1096,P1719,1,0,1,0,4,6,1,0,2011-s5
P1701,P1719,1,1,0,0,6,4,1,0,2011-s5
P1627,P1719,1,1,0,0,6,4,1,0,2011-s5
P0076,P1719,1,0,1,0,3,7,1,0,2011-s5
P1096,P1701,1,0,0,1,5,5,1,0,2011-s5
P0076,P1096,1,0,1,0,4,6,1,0,2011-s5
P1627,P1701,1,0,1,0,4,6,1,0,2011-s5
P0076,P1701,1,0,1,0,4,6,1,0,2011-s5
P1380,P1404,1,1,0,0,10,0,1,0,2011-s5
P0873,P1404,1,1,0,0,10,0,1,0,2011-s5
P1404,P1689,1,0,1,0,0,10,1,0,2011-s5
P1399,P1404,1,1,0,0,6,4,1,0,2011-s5
P1404,P1497,1,0,1,0,0,10,1,0,2011-s5
P1300,P1380,1,1,0,0,8,2,1,0,2011-s5
P1300,P1689,1,0,1,0,4,6,1,0,2011-s5
P1300,P1399,1,1,0,0,8,2,1,0,2011-s5
P1300,P1497,1,0,0,1,5,5,1,0,2011-s5
P0873,P1380,1,1,0,0,6,4,1,0,2011-s5
P1380,P1689,1,0,1,0,3,7,1,0,2011-s5
P1380,P1399,1,1,0,0,7,3,1,0,2011-s5
P1380,P1497,1,1,0,0,8,2,1,0,2011-s5
P0873,P1689,1,0,1,0,3,7,1,0,2011-s5
P0873,P1399,1,1,0,0,6,4,1,0,2011-s5
P0873,P1497,1,1,0,0,6,4,1,0,2011-s5
P1399,P1689,1,0,1,0,4,6,1,0,2011-s5
P1399,P1497,1,1,0,0,8,2,1,0,2011-s5
P0907,P1578,1,0,1,0,3,7,1,0,2011-s5
P1569,P1578,1,1,0,0,6,4,1,0,2011-s5
P1075,P1578,1,1,0,0,8,2,1,0,2011-s5
P1578,P1595,1,1,0,0,6,4,1,0,2011-s5
P0010,P1578,1,0,1,0,4,6,1,0,2011-s5
P0617,P1578,1,0,1,0,2,8,1,0,2011-s5
P0907,P1569,1,0,0,1,5,5,1,0,2011-s5
P0907,P1075,1,0,1,0,0,10,1,0,2011-s5
P0907,P1595,1,0,1,0,4,6,1,0,2011-s5
P0010,P0907,1,1,0,0,7,3,1,0,2011-s5
P0617,P0907,1,0,1,0,4,6,1,0,2011-s5
P1075,P1569,1,1,0,0,9,1,1,0,2011-s5
P1569,P1595,1,1,0,0,7,3,1,0,2011-s5
P0010,P1569,1,0,0,1,5,5,1,0,2011-s5
P0617,P1569,1,0,1,0,0,10,1,0,2011-s5
P0010,P1075,1,0,1,0,2,8,1,0,2011-s5
P0010,P1595,1,1,0,0,10,0,1,0,2011-s5
P0010,P0617,1,1,0,0,10,0,1,0,2011-s5
P1586,P1647,1,1,0,0,7,3,1,0,2011-s5
P1586,P1596,1,0,1,0,3,7,1,0,2011-s5
P1401,P1586,1,0,1,0,4,6,1,0,2011-s5
P0296,P1586,1,1,0,0,7,3,1,0,2011-s5
P1586,P1671,1,0,1,0,4,6,1,0,2011-s5
P1586,P1664,1,0,1,0,2,8,1,0,2011-s5
P1596,P1647,1,1,0,0,6,4,1,0,2011-s5
P1401,P1647,1,1,0,0,7,3,1,0,2011-s5
P0296,P1647,1,1,0,0,10,0,1,0,2011-s5
P1647,P1671,1,1,0,0,6,4,1,0,2011-s5
P1647,P1664,1,0,1,0,3,7,1,0,2011-s5
P1401,P1596,1,1,0,0,6,4,1,0,2011-s5
P0296,P1596,1,1,0,0,8,2,1,0,2011-s5
P1596,P1671,1,0,1,0,3,7,1,0,2011-s5
P1596,P1664,1,0,1,0,4,6,1,0,2011-s5
P0296,P1401,1,1,0,0,10,0,1,0,2011-s5
P1401,P1671,1,0,1,0,4,6,1,0,2011-s5
P1401,P1664,1,0,1,0,1,9,1,0,2011-s5
P0296,P1671,1,0,0,1,5,5,1,0,2011-s5
P0296,P1664,1,1,0,0,6,4,1,0,2011-s5
P1664,P1671,1,0,0,1,5,5,1,0,2011-s5
P1430,P1722,1,0,1,0,4,6,1,0,2011-s5
P1536,P1722,1,1,0,0,10,0,1,0,2011-s5
P1335,P1722,1,1,0,0,6,4,1,0,2011-s5
P1601,P1607,1,1,0,0,6,4,1,0,2011-s5
P1607,P1626,1,0,1,0,2,8,1,0,2011-s5
P1430,P1607,1,1,0,0,6,4,1,0,2011-s5
P1536,P1607,1,1,0,0,7,3,1,0,2011-s5
P1335,P1607,1,1,0,0,7,3,1,0,2011-s5
P1601,P1626,1,0,1,0,3,7,1,0,2011-s5
P1430,P1601,1,1,0,0,8,2,1,0,2011-s5
P1536,P1601,1,0,1,0,4,6,1,0,2011-s5
P1335,P1601,1,1,0,0,9,1,1,0,2011-s5
P1430,P1626,1,1,0,0,6,4,1,0,2011-s5
P1536,P1626,1,1,0,0,6,4,1,0,2011-s5
P1335,P1626,1,1,0,0,6,4,1,0,2011-s5
P1335,P1430,1,0,1,0,4,6,1,0,2011-s5
P1335,P1536,1,0,0,1,5,5,1,0,2011-s5
P1010,P1539,1,1,0,0,6,4,1,0,2011-s5
P1010,P1717,1,1,0,0,8,2,1,0,2011-s5
P1010,P1651,1,0,1,0,4,6,1,0,2011-s5
P1010,P1313,1,1,0,0,6,4,1,0,2011-s5
P1010,P1587,1,0,1,0,0,10,1,0,2011-s5
P1010,P1646,1,1,0,0,8,2,1,0,2011-s5
P1539,P1717,1,1,0,0,6,4,1,0,2011-s5
P1539,P1651,1,0,1,0,3,7,1,0,2011-s5
P1313,P1539,1,0,1,0,4,6,1,0,2011-s5
P1539,P1587,1,0,1,0,4,6,1,0,2011-s5
P1651,P1717,1,1,0,0,8,2,1,0,2011-s5
P1313,P1717,1,0,1,0,4,6,1,0,2011-s5
P1587,P1717,1,1,0,0,9,1,1,0,2011-s5
P1313,P1651,1,0,1,0,4,6,1,0,2011-s5
P1587,P1651,1,1,0,0,6,4,1,0,2011-s5
P1646,P1651,1,0,1,0,0,10,1,0,2011-s5
P1313,P1646,1,1,0,0,7,3,1,0,2011-s5
P1587,P1646,1,1,0,0,10,0,1,0,2011-s5
P1698,P1711,1,0,1,0,4,6,1,0,2011-s5
P1590,P1698,1,1,0,0,8,2,1,0,2011-s5
P1684,P1698,1,0,1,0,4,6,1,0,2011-s5
P1570,P1698,1,0,1,0,1,9,1,0,2011-s5
P1611,P1698,1,0,1,0,4,6,1,0,2011-s5
P1591,P1698,1,1,0,0,7,3,1,0,2011-s5
P1590,P1711,1,1,0,0,7,3,1,0,2011-s5
P1684,P1711,1,0,0,1,5,5,1,0,2011-s5
P1570,P1711,1,1,0,0,7,3,1,0,2011-s5
P1611,P1711,1,1,0,0,10,0,1,0,2011-s5
P1591,P1711,1,1,0,0,6,4,1,0,2011-s5
P1590,P1684,1,0,1,0,2,8,1,0,2011-s5
P1570,P1590,1,0,1,0,4,6,1,0,2011-s5
P1590,P1611,1,0,1,0,4,6,1,0,2011-s5
P1590,P1591,1,0,1,0,3,7,1,0,2011-s5
P1570,P1684,1,1,0,0,6,4,1,0,2011-s5
P1611,P1684,1,1,0,0,6,4,1,0,2011-s5
P1591,P1684,1,1,0,0,7,3,1,0,2011-s5
P1570,P1611,1,1,0,0,6,4,1,0,2011-s5
P1570,P1591,1,0,1,0,4,6,1,0,2011-s5
P1591,P1611,1,1,0,0,6,4,1,0,2011-s5
P1138,P1381,1,1,0,0,9,1,1,0,2011-s5
P1138,P1463,1,1,0,0,6,4,1,0,2011-s5
P1138,P1531,1,1,0,0,6,4,1,0,2011-s5
P1138,P1675,1,1,0,0,9,1,1,0,2011-s5
P1138,P1687,1,1,0,0,6,4,1,0,2011-s5
P1138,P1662,1,1,0,0,7,3,1,0,2011-s5
P1381,P1463,1,1,0,0,6,4,1,0,2011-s5
P1381,P1531,2,0,2,0,2,18,2,0,2012-s1
P1381,P1675,1,0,1,0,2,8,1,0,2011-s5
P1381,P1662,1,0,0,1,5,5,1,0,2011-s5
P1463,P1675,1,0,1,0,2,8,1,0,2011-s5
P1463,P1662,1,0,1,0,2,8,1,0,2011-s5
P1531,P1675,1,1,0,0,6,4,1,0,2011-s5
P1531,P1687,1,0,1,0,3,7,1,0,2011-s5
P1531,P1662,1,1,0,0,8,2,1,0,2011-s5
P1675,P1687,1,0,1,0,4,6,1,0,2011-s5
P1662,P1675,1,0,1,0,2,8,1,0,2011-s5
P1662,P1687,1,1,0,0,6,4,1,0,2011-s5
P0024,P1573,1,0,0,1,5,5,1,0,2011-s5
P0024,P1572,1,1,0,0,8,2,1,0,2011-s5
P0024,P1516,1,0,1,0,4,6,1,0,2011-s5
P0024,P1612,1,1,0,0,6,4,1,0,2011-s5
P0024,P1439,1,0,1,0,4,6,1,0,2011-s5
P0024,P1097,1,0,0,1,5,5,1,0,2011-s5
P1572,P1573,1,1,0,0,9,1,1,0,2011-s5
P1573,P1612,1,1,0,0,7,3,1,0,2011-s5
P1439,P1573,1,1,0,0,8,2,1,0,2011-s5
P1097,P1573,1,1,0,0,8,2,1,0,2011-s5
P1516,P1572,1,1,0,0,6,3,1,0,2011-s5
P1572,P1612,1,1,0,0,7,3,1,0,2011-s5
P1439,P1572,1,0,1,0,2,8,1,0,2011-s5
P1097,P1572,1,0,1,0,4,6,1,0,2011-s5
P1516,P1612,1,1,0,0,6,4,1,0,2011-s5
P1439,P1516,1,0,0,1,5,5,1,0,2011-s5
P1439,P1612,1,1,0,0,7,3,1,0,2011-s5
P1097,P1612,1,1,0,0,6,4,1,0,2011-s5
P1588,P1802,1,1,0,0,6,4,1,0,2012-s1
P1588,P1801,1,0,1,0,1,9,1,0,2012-s1
P1588,P1761,1,1,0,0,7,3,1,0,2012-s1
P1103,P1588,1,1,0,0,6,4,1,0,2012-s1
P1419,P1588,4,1,3,0,16,24,4,0,2013-s5
P1588,P1846,1,0,0,1,5,5,1,0,2012-s1
P1801,P1802,1,0,1,0,4,6,1,0,2012-s1
P1761,P1802,1,1,0,0,7,3,1,0,2012-s1
P1103,P1802,1,0,0,1,5,5,1,0,2012-s1
P1419,P1802,1,1,0,0,6,4,1,0,2012-s1
P1802,P1846,1,1,0,0,6,4,1,0,2012-s1
P1761,P1801,1,0,1,0,4,6,1,0,2012-s1
P1103,P1801,1,0,1,0,2,8,1,0,2012-s1
P1419,P1801,2,2,0,0,14,5,1,1,2012-s2
P1801,P1846,1,1,0,0,9,1,1,0,2012-s1
P1103,P1761,1,0,0,1,5,5,1,0,2012-s1
P1419,P1761,1,1,0,0,6,4,1,0,2012-s1
P1103,P1419,1,1,0,0,7,3,1,0,2012-s1
P1103,P1846,1,0,0,1,5,5,1,0,2012-s1
P1578,P1585,2,0,2,0,8,13,1,1,2012-s1
P1585,P1825,1,1,0,0,7,3,1,0,2012-s1
P1425,P1585,1,0,1,0,0,10,1,0,2012-s1
P1585,P1817,1,1,0,0,6,4,1,0,2012-s1
P1585,P1627,1,1,0,0,6,4,1,0,2012-s1
P1063,P1578,1,0,1,0,4,6,1,0,2012-s1
P1578,P1825,1,1,0,0,6,4,1,0,2012-s1
P1425,P1578,1,0,1,0,0,10,1,0,2012-s1
P1578,P1817,1,0,1,0,3,7,1,0,2012-s1
P1578,P1627,1,1,0,0,6,4,1,0,2012-s1
P1063,P1627,1,0,1,0,4,6,1,0,2012-s1
P1425,P1825,2,1,1,0,10,10,2,0,2013-s2
P1817,P1825,1,0,1,0,3,7,1,0,2012-s1
P1627,P1825,1,1,0,0,7,3,1,0,2012-s1
P1425,P1817,1,1,0,0,7,3,1,0,2012-s1
P1425,P1627,1,0,1,0,3,7,1,0,2012-s1
P1627,P1817,1,1,0,0,6,4,1,0,2012-s1
P0182,P0969,2,0,2,0,3,15,1,1,2012-s3
P0969,P1822,1,1,0,0,9,1,1,0,2012-s1
P0969,P1852,1,0,1,0,4,6,1,0,2012-s1
P0969,P1771,1,1,0,0,7,3,1,0,2012-s1
P0969,P1398,1,0,0,1,5,5,1,0,2012-s1
P0969,P1739,1,1,0,0,9,1,1,0,2012-s1
P0182,P1822,1,0,0,1,5,5,1,0,2012-s1
P0182,P1852,1,1,0,0,8,2,1,0,2012-s1
P0182,P1771,3,1,0,2,17,11,2,1,2012-s3
P0182,P1398,1,0,1,0,4,6,1,0,2012-s1
P0182,P1739,1,1,0,0,6,4,1,0,2012-s1
P1739,P1822,1,1,0,0,9,1,1,0,2012-s1
P1771,P1852,1,0,1,0,4,6,1,0,2012-s1
P1398,P1852,1,0,1,0,1,9,1,0,2012-s1
P1739,P1852,1,0,1,0,1,9,1,0,2012-s1
P1398,P1771,1,0,1,0,4,6,1,0,2012-s1
P1739,P1771,1,1,0,0,9,1,1,0,2012-s1
P1398,P1739,1,1,0,0,8,2,1,0,2012-s1
P0709,P1839,1,0,1,0,4,6,1,0,2012-s1
P0709,P1732,2,0,2,0,14,14,1,1,2013-s3
P0709,P1765,1,0,1,0,0,10,1,0,2012-s1
P0248,P0709,1,0,1,0,2,8,1,0,2012-s1
P1732,P1839,1,0,1,0,3,7,1,0,2012-s1
P1270,P1839,1,0,1,0,4,6,1,0,2012-s1
P1765,P1839,1,1,0,0,8,2,1,0,2012-s1
P1270,P1732,3,1,1,1,15,15,3,0,2013-s5
P1732,P1765,3,2,0,1,20,10,3,0,2012-s3
P1732,P1815,1,1,0,0,6,4,1,0,2012-s1
P1270,P1765,1,1,0,0,8,2,1,0,2012-s1
P1765,P1815,1,0,0,1,5,5,1,0,2012-s1
P0248,P1765,1,0,0,1,5,5,1,0,2012-s1
P0248,P1815,1,0,1,0,4,6,1,0,2012-s1
P1740,P1830,1,1,0,0,6,4,1,0,2012-s1
P0223,P1830,1,0,1,0,3,7,1,0,2012-s1
P1096,P1830,4,2,1,1,19,18,3,1,2013-s5
P1757,P1830,3,2,1,0,9,11,1,2,2014-s1
P1830,P1835,3,2,1,0,15,17,2,1,2012-s4
P1775,P1830,1,0,1,0,4,6,1,0,2012-s1
P0223,P1740,1,0,1,0,3,7,1,0,2012-s1
P1096,P1740,1,1,0,0,10,0,1,0,2012-s1
P1740,P1757,1,1,0,0,6,4,1,0,2012-s1
P1740,P1835,1,0,1,0,4,6,1,0,2012-s1
P1740,P1775,1,0,1,0,1,9,1,0,2012-s1
P0223,P1096,1,0,1,0,4,6,1,0,2012-s1
P0223,P1757,1,0,1,0,4,6,1,0,2012-s1
P0223,P1835,1,1,0,0,7,3,1,0,2012-s1
P0223,P1775,1,1,0,0,7,3,1,0,2012-s1
P1096,P1757,2,2,0,0,12,8,2,0,2013-s5
P1096,P1835,2,0,1,1,9,11,2,0,2012-s4
P1096,P1775,2,1,0,1,11,9,2,0,2012-s2
P1757,P1835,1,1,0,0,6,4,1,0,2012-s1
P1757,P1775,1,1,0,0,6,4,1,0,2012-s1
P1775,P1835,1,0,1,0,3,7,1,0,2012-s1
P1735,P1823,1,1,0,0,6,4,1,0,2012-s1
P1735,P1778,2,1,1,0,12,12,1,1,2012-s1
P1735,P1803,1,1,0,0,6,4,1,0,2012-s1
P1735,P1807,2,1,1,0,9,11,2,0,2013-s1
P1735,P1762,1,1,0,0,6,4,1,0,2012-s1
P1735,P1754,1,0,1,0,2,8,1,0,2012-s1
P1778,P1823,2,2,0,0,13,7,2,0,2012-s3
P1807,P1823,1,0,1,0,4,6,1,0,2012-s1
P1762,P1823,1,0,1,0,4,6,1,0,2012-s1
P1754,P1823,1,1,0,0,6,4,1,0,2012-s1
P1778,P1807,1,1,0,0,9,1,1,0,2012-s1
P1762,P1778,1,1,0,0,6,4,1,0,2012-s1
P1754,P1778,1,0,1,0,4,6,1,0,2012-s1
P1762,P1807,2,0,2,0,5,15,2,0,2012-s5
P1754,P1807,1,1,0,0,7,3,1,0,2012-s1
P1586,P1810,1,0,1,0,0,10,1,0,2012-s1
P1439,P1810,1,0,1,0,1,9,1,0,2012-s1
P1733,P1810,1,1,0,0,6,4,1,0,2012-s1
P1604,P1810,1,1,0,0,7,3,1,0,2012-s1
P1430,P1810,1,0,1,0,4,6,1,0,2012-s1
P1756,P1810,1,0,1,0,3,7,1,0,2012-s1
P1439,P1586,1,1,0,0,7,3,1,0,2012-s1
P1586,P1733,1,0,1,0,4,6,1,0,2012-s1
P1586,P1604,1,0,1,0,2,8,1,0,2012-s1
P1439,P1733,1,0,1,0,2,8,1,0,2012-s1
P1439,P1604,1,0,1,0,2,8,1,0,2012-s1
P1430,P1439,1,0,1,0,4,6,1,0,2012-s1
P1439,P1756,1,1,0,0,6,4,1,0,2012-s1
P1430,P1733,1,0,1,0,4,6,1,0,2012-s1
P1733,P1756,1,1,0,0,6,4,1,0,2012-s1
P1430,P1604,1,0,1,0,0,10,1,0,2012-s1
P1604,P1756,1,1,0,0,8,2,1,0,2012-s1
P1717,P1767,1,1,0,0,6,4,1,0,2012-s1
P1664,P1717,1,0,1,0,4,6,1,0,2012-s1
P1717,P1838,1,0,1,0,2,8,1,0,2012-s1
P1394,P1717,1,1,0,0,8,2,1,0,2012-s1
P1717,P1764,1,1,0,0,6,4,1,0,2012-s1
P1200,P1717,1,1,0,0,7,3,1,0,2012-s1
P1664,P1767,1,0,0,1,5,5,1,0,2012-s1
P1767,P1838,1,1,0,0,6,4,1,0,2012-s1
P1394,P1767,1,0,1,0,4,6,1,0,2012-s1
P1764,P1767,1,0,1,0,1,9,1,0,2012-s1
P1200,P1767,1,1,0,0,6,4,1,0,2012-s1
P1664,P1838,1,1,0,0,6,4,1,0,2012-s1
P1394,P1664,1,1,0,0,6,4,1,0,2012-s1
P1200,P1664,1,0,1,0,4,6,1,0,2012-s1
P1394,P1838,1,0,1,0,4,6,1,0,2012-s1
P1764,P1838,1,0,1,0,2,8,1,0,2012-s1
P1200,P1838,1,0,1,0,4,6,1,0,2012-s1
P1394,P1764,1,1,0,0,10,0,1,0,2012-s1
P1200,P1394,1,0,1,0,2,8,1,0,2012-s1
P1200,P1764,1,0,1,0,3,7,1,0,2012-s1
P1381,P1843,1,1,0,0,6,4,1,0,2012-s1
P1381,P1805,2,2,0,0,12,8,2,0,2013-s1
P1381,P1848,1,0,1,0,3,7,1,0,2012-s1
P1381,P1836,1,1,0,0,6,4,1,0,2012-s1
P1843,P1848,1,0,1,0,0,10,1,0,2012-s1
P1531,P1843,1,1,0,0,6,4,1,0,2012-s1
P1836,P1843,1,1,0,0,10,0,1,0,2012-s1
P1531,P1805,2,2,0,0,15,6,1,1,2012-s2
P1805,P1836,1,0,1,0,4,6,1,0,2012-s1
P1531,P1848,1,0,1,0,4,6,1,0,2012-s1
P1836,P1848,1,0,1,0,4,6,1,0,2012-s1
P1531,P1820,1,0,0,1,5,5,1,0,2012-s1
P1531,P1836,2,1,1,0,12,8,2,0,2012-s2
P1765,P1849,1,1,0,0,9,1,1,0,2012-s2
P0772,P1765,1,1,0,0,7,3,1,0,2012-s2
P1765,P1808,1,0,1,0,4,6,1,0,2012-s2
P1425,P1765,1,0,0,1,5,5,1,0,2012-s2
P1249,P1765,1,1,0,0,6,4,1,0,2012-s2
P0772,P1808,4,1,3,0,16,27,2,2,2012-s3
P0772,P1425,2,1,0,1,11,9,2,0,2013-s5
P0772,P1732,3,2,1,0,13,17,1,2,2013-s5
P0772,P1249,1,1,0,0,6,4,1,0,2012-s2
P1425,P1808,1,0,1,0,3,7,1,0,2012-s2
P1249,P1808,1,0,1,0,2,8,1,0,2012-s2
P1425,P1732,1,0,1,0,4,6,1,0,2012-s2
P1249,P1425,1,1,0,0,6,4,1,0,2012-s2
P1249,P1732,1,0,0,1,5,5,1,0,2012-s2
P1584,P1854,1,1,0,0,7,3,1,0,2012-s2
P1584,P1771,1,1,0,0,7,3,1,0,2012-s2
P1419,P1584,1,0,1,0,4,6,1,0,2012-s2
P1584,P1770,1,0,1,0,1,9,1,0,2012-s2
P1584,P1775,1,1,0,0,7,3,1,0,2012-s2
P1096,P1584,1,0,0,1,5,5,1,0,2012-s2
P1771,P1854,1,1,0,0,9,1,1,0,2012-s2
P1419,P1854,3,3,0,0,23,8,2,1,2014-s1
P1775,P1854,1,0,1,0,4,6,1,0,2012-s2
P1096,P1854,1,1,0,0,8,2,1,0,2012-s2
P1419,P1771,1,0,1,0,4,6,1,0,2012-s2
P1770,P1771,1,0,0,1,5,5,1,0,2012-s2
P1771,P1775,2,1,1,0,9,11,2,0,2012-s3
P1096,P1771,2,2,0,0,13,7,2,0,2012-s4
P1419,P1770,1,1,0,0,8,2,1,0,2012-s2
P1419,P1775,2,2,0,0,13,7,2,0,2012-s3
P1096,P1419,1,0,0,1,5,5,1,0,2012-s2
P1770,P1775,1,1,0,0,10,0,1,0,2012-s2
P1096,P1770,1,0,1,0,4,6,1,0,2012-s2
P0064,P1251,1,0,1,0,2,8,1,0,2012-s2
P1251,P1398,1,1,0,0,6,4,1,0,2012-s2
P1251,P1825,1,1,0,0,6,4,1,0,2012-s2
P1251,P1755,1,0,0,1,5,5,1,0,2012-s2
P1251,P1802,2,2,0,0,14,6,2,0,2012-s4
P1251,P1830,1,1,0,0,7,3,1,0,2012-s2
P0064,P1398,1,1,0,0,8,2,1,0,2012-s2
P0064,P1825,1,1,0,0,8,2,1,0,2012-s2
P0064,P1755,1,0,1,0,4,6,1,0,2012-s2
P0064,P1802,1,1,0,0,6,4,1,0,2012-s2
P0064,P1830,1,0,1,0,4,6,1,0,2012-s2
P1398,P1825,1,1,0,0,6,4,1,0,2012-s2
P1398,P1830,1,0,1,0,4,6,1,0,2012-s2
P1755,P1825,1,0,1,0,4,6,1,0,2012-s2
P1802,P1825,2,1,1,0,10,10,2,0,2013-s4
P1825,P1830,2,1,1,0,9,11,2,0,2012-s4
P1755,P1830,1,0,1,0,0,10,1,0,2012-s2
P1802,P1830,1,1,0,0,7,3,1,0,2012-s2
P1396,P1791,3,0,3,0,10,20,2,1,2013-s4
